,speaker,text,segment,number_of_letters,number_of_words,speaker_type,speech_order,tape,network,show,show_date
85,HANNITY," Talk about conspiracy theories. Joining us now with reaction, Fox News correspondent at large Geraldo Rivera, Fox News contributor Mercedes Schlapp. He actually goes on and argues that it's conceivable, Geraldo, that Putin could've told Bashar al-Assad to carry out a small chemical attack, just big enough to get media attention, so that my friend in the White House will see it on TV and then Trump could fire missiles that will do no real damage to ensure the U.S. media will change the subject from Russian influence. Eight months, Geraldo, not a shred of evidence. ",4,571.0,98.0,host,66.0,0,Fox News,Hannity,2017-04-10
86,"GERALDO RIVERA, FOX NEWS SENIOR CORRESPONDENT"," I think Larry O'Donnell is smoking the dope of denial there, Sean, I really do. ",4,81.0,17.0,guest,67.0,0,Fox News,Hannity,2017-04-10
87,,(LAUGHTER),4,,,,,0,Fox News,Hannity,2017-04-10
88,RIVERA, It's ideological paranoia to the nth degree to think this is a wag the dog.,4,76.0,16.0,guest,68.0,0,Fox News,Hannity,2017-04-10
89,,(CROSSTALK),4,,,,,0,Fox News,Hannity,2017-04-10
90,,(LAUGHTER),4,,,,,0,Fox News,Hannity,2017-04-10
91,RIVERA," They just can't -- they just can't get over the fact that this was brilliantly conceived. It was precise, it was proportional. It was impeccably carried out. And I don't think you will ever see chemical weapons used again in Syria as a result of this action taken by Donald Trump.  I also think that President Trump in his success, nothing succeeds like success. So now you have the situation that he has succeeded brilliantly with the strike in Syria and with the elevation of Justice Gorsuch's to the high court. It's not funny. When you look at the Friday night, I watched carefully the late-night comics, and then ""Saturday Night Live,"" I really usually like Alec Baldwin. I think he's very funny when he makes fun of the president. But because the president did so well, the jokes fell flat because success is not funny. When he bumbles it's funny. When he succeeds, it's not funny. ",4,889.0,160.0,guest,69.0,0,Fox News,Hannity,2017-04-10
92,HANNITY," Mercedes, I don't even know what to say anymore. There is not a shred of evidence and for them to say I'm, well, maybe Putin orchestrated just a little attack, so it would get Trump's attention and then we can get him off the Russian conspiracy that they have been talking about for eight months with zero evidence. This is NBC. This is supposed to be a news organization. ",4,374.0,71.0,host,70.0,0,Fox News,Hannity,2017-04-10
93,"MERCEDES SCHLAPP, WASHINGTON TIMES"," Well, what a pathetic conspiracy theory by the left. But I think, Sean, it goes to the deeper point here about their obsession with the fact that they still believe that the Russians interference in this election completely and absolutely led to Donald Trump's victory. And they also want this discussion to try to come up with somehow some evidence, which of course has not come up, between the Russians colluding with the Trump campaign.  And the fact that the left-wing media is not talking about that story for the last week because the president, President Trump had such a strong week last week, it's infuriating for them. So they come up with these assumptions, Sean, that I think for the American people, they are trying to sell this as a story. ",4,755.0,135.0,guest,71.0,0,Fox News,Hannity,2017-04-10
94,HANNITY, They just want him to fail.,4,28.0,7.0,host,72.0,0,Fox News,Hannity,2017-04-10
95,SCHLAPP, Exactly. But how can you come up with this outrageous -- they are not facts. They're opinions from these hosts. It just perplexes my mind. ,4,140.0,27.0,guest,73.0,0,Fox News,Hannity,2017-04-10
96,HANNITY," All right, guys, good to see you both. And conspiracy theories continue on NBC and pretty much every other news outlet.  When we come back, ISIS targeting Egyptian Christians on Palm Sunday. Two suicide bombers killed dozens of people. David Limbaugh with reaction. And later tonight --",4,287.0,49.0,host,74.0,0,Fox News,Hannity,2017-04-10
97,,(BEGIN VIDEO CLIP),4,,,,,0,Fox News,Hannity,2017-04-10
98,,(SCREAMING),4,,,,,1,Fox News,Hannity,2017-04-10
99,UNIDENTIFIED FEMALE," Oh, my God, no!",4,16.0,5.0,guest,75.0,1,Fox News,Hannity,2017-04-10
100,,(END VIDEO CLIP),4,,,,,1,Fox News,Hannity,2017-04-10
101,HANNITY," This video has gone viral. A man dragged off of a United's Airlines flight, and it all had to do with the plane being overbooked. Maybe they could have handled that a little differently. We'll explain. ",4,203.0,38.0,host,76.0,0,Fox News,Hannity,2017-04-10
102,,(COMMERCIAL BREAK),4,,,,,0,Fox News,Hannity,2017-04-10
103,HANNITY," Welcome back to ""Hannity."" So over the weekend, two Coptic Christian churches in Egypt were brutally attacked by suicide bombers. ISIS is claiming responsibility for these horrific acts of evil terror. Dozens were killed and more than 100 injured after the coordinated attacks targeted Palm Sunday services at Christian churches in two different cities.  Joining us now, the author of this brand-new book, ""The True Jesus, Uncovering the Divinity of Christ in the Gospels,"" David Limbaugh. By the way, he's done legal work for me in the past. Here's what I want to ask you. So this has now become a big passion. We see Christian genocide around the world. Why? ",5,662.0,114.0,host,77.0,0,Fox News,Hannity,2017-04-10
104,"DAVID LIMBAUGH, ""THE TRUE JESUS"" AUTHOR"," Well, there's -- people don't accept Christianity. People see Christianity as a threat, and they see them as intolerant. But truthfully, the radical Muslims will not accept Christianity. ",5,188.0,30.0,guest,78.0,0,Fox News,Hannity,2017-04-10
105,HANNITY, It's convert or die. ,5,22.0,6.0,host,79.0,0,Fox News,Hannity,2017-04-10
106,LIMBAUGH," Yes, convert or die, submit or die, and that's what they do with Jews and Christians. ",5,87.0,18.0,guest,80.0,0,Fox News,Hannity,2017-04-10
107,HANNITY," All right, so I'm looking at your book, and by the way, this is now your third book. Most people know you for your political commentary and your columns that you've written all these years. This is your third book on the divinity, on Christianity. But you always try to make it so the average person can understand it. This is a passion of yours. ",5,348.0,67.0,host,81.0,0,Fox News,Hannity,2017-04-10
108,LIMBAUGH," Yes. The first book I ever wrote, which didn't get published, was about the Bible because I was so passionate when I first became a Christian. And some of the things I've learned I didn't know before and I wanted to share. So it's kind of been a fulfillment, a consummation of a dream I had. And this is the third book. Can I tell you a little bit about what the book is about? ",5,379.0,77.0,guest,82.0,0,Fox News,Hannity,2017-04-10
109,HANNITY," Yes, absolutely. You do this for basically guys like me that are not as studied as you are. ",5,93.0,20.0,host,83.0,0,Fox News,Hannity,2017-04-10
110,LIMBAUGH," Exactly. I think that I can relate as to people in a way that a pastor might not be able to or reach people because I have a platform on politics, a little bit on religion. I think I can reach them. And that I think is my duty to evangelize to people that I might be able to relate to and reach.  I think people -- many people are intimidated by the Bible and the Gospels, so my goal with this book is to introduce readers to the true Jesus of the Gospels, not the Jesus of the popular culture. Not the milquetoast, not the guy who that is salt and light and peace -- ",5,569.0,119.0,guest,84.0,0,Fox News,Hannity,2017-04-10
111,HANNITY, What's the difference between the pop culture and the real Jesus in the Bible? ,5,80.0,16.0,host,85.0,0,Fox News,Hannity,2017-04-10
112,LIMBAUGH," The real Jesus is truth with a capital ""T."" He says he came to divide. Yes, he's the prince of peace, not in his first coming. In his first coming, he said that he wouldn't make things easy. He gave us a perfect moral standard to live up to which we can't live up to unless we put our saving faith in him, because he lived a perfect life, died a sacrificial death so that we could live eternally. And that's what gives us an exacting moral standard. He says that he came to divide brother against brother, mother against son, father against son, and so he is not milquetoast. He took a whiff of corn to cleanse the temple. He denounced the Pharisees -- ",5,654.0,127.0,guest,86.0,0,Fox News,Hannity,2017-04-10
113,HANNITY," Which were the religious leaders of the time, and the Sadducees. ",5,66.0,13.0,host,87.0,0,Fox News,Hannity,2017-04-10
